$atleast,>d,$done_percent,<ep,$learning_curve,<np,$nprod,$optimism,$pomposity,$productivity_exp,$productivity_new,$r,$to,$ts,>dom
5.7,17.79,5.66,9.28,92.84,15.72,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.07
5.7,17.79,5.66,9.45,92.84,15.55,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.13
5.7,17.79,5.66,9.62,92.84,15.38,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.1
5.7,17.79,5.66,9.79,92.84,15.21,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.15
5.7,17.79,5.66,9.95,92.84,15.05,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.13
5.7,17.79,5.66,10.12,92.84,14.88,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.09
5.7,17.79,5.66,10.28,92.84,14.72,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.05
5.7,17.79,5.66,10.44,92.84,14.56,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.15
5.7,17.79,5.66,10.44,92.84,14.56,0.39,31.19,81.98,5.26,0.91,800.01,34.45,38.69,0.15
0.99,0.05,2.47,1,99.51,15,1.98,8,84.03,4.42,0.98,407.38,84.47,71.1,0.16
0.99,37.91,2.47,1.15,99.51,14.85,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,1.3,99.51,14.7,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.36
0.99,37.91,2.47,1.45,99.51,14.55,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.37
0.99,37.91,2.47,1.6,99.51,14.4,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.33
0.99,37.91,2.47,1.74,99.51,14.26,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.34
0.99,37.91,2.47,1.89,99.51,14.11,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.41
0.99,37.91,2.47,2.03,99.51,13.97,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.39
0.99,37.91,2.47,2.17,99.51,13.83,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.39
0.99,37.91,2.47,2.31,99.51,13.69,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.29
0.99,37.91,2.47,2.45,99.51,13.55,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,2.59,99.51,13.41,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.37
0.99,37.91,2.47,2.73,99.51,13.27,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.45
0.99,37.91,2.47,2.86,99.51,13.14,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.34
0.99,37.91,2.47,3,99.51,13,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.41
0.99,37.91,2.47,3.13,99.51,12.87,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,3.26,99.51,12.74,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,3.39,99.51,12.61,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.4
0.99,37.91,2.47,3.52,99.51,12.48,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.39
0.99,37.91,2.47,3.64,99.51,12.36,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.34
0.99,37.91,2.47,3.77,99.51,12.23,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.47
0.99,37.91,2.47,3.89,99.51,12.11,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.45
0.99,37.91,2.47,4.01,99.51,11.99,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,4.14,99.51,11.86,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.47
0.99,37.91,2.47,4.26,99.51,11.74,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.42
0.99,37.91,2.47,4.38,99.51,11.62,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.46
0.99,37.91,2.47,4.49,99.51,11.51,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.48
0.99,37.91,2.47,4.61,99.51,11.39,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.36
0.99,37.91,2.47,4.73,99.51,11.27,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.47
0.99,37.91,2.47,4.84,99.51,11.16,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.44
0.99,37.91,2.47,4.84,99.51,11.16,1.98,8,84.03,4.42,0.98,369.52,84.47,71.1,0.34
5.82,0.83,5.71,7,43.72,21,1.78,30.14,0.63,1.54,0.46,112.09,47.13,37.38,0.04
5.82,37.21,5.71,7.48,43.72,20.52,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,7.96,43.72,20.04,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.16
5.82,37.21,5.71,8.43,43.72,19.57,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.18
5.82,37.21,5.71,8.89,43.72,19.11,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.16
5.82,37.21,5.71,9.34,43.72,18.66,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.18
5.82,37.21,5.71,9.77,43.72,18.23,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.14
5.82,37.21,5.71,10.2,43.72,17.8,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.23
5.82,37.21,5.71,10.62,43.72,17.38,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.22
5.82,37.21,5.71,11.02,43.72,16.98,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,11.42,43.72,16.58,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.13
5.82,37.21,5.71,11.81,43.72,16.19,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.16
5.82,37.21,5.71,12.19,43.72,15.81,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.19
5.82,37.21,5.71,12.56,43.72,15.44,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.18
5.82,37.21,5.71,12.92,43.72,15.08,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,13.27,43.72,14.73,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.13
5.82,37.21,5.71,13.62,43.72,14.38,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,13.96,43.72,14.04,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.17
5.82,37.21,5.71,14.28,43.72,13.72,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.14
5.82,37.21,5.71,14.61,43.72,13.39,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.24
5.82,37.21,5.71,14.92,43.72,13.08,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.23
5.82,37.21,5.71,15.23,43.72,12.77,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.18
5.82,37.21,5.71,15.53,43.72,12.47,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.17
5.82,37.21,5.71,15.82,43.72,12.18,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,16.1,43.72,11.9,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.22
5.82,37.21,5.71,16.38,43.72,11.62,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.16
5.82,37.21,5.71,16.65,43.72,11.35,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.2
5.82,37.21,5.71,16.92,43.72,11.08,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.16
5.82,37.21,5.71,17.18,43.72,10.82,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.17
5.82,37.21,5.71,17.43,43.72,10.57,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.18
5.82,37.21,5.71,17.43,43.72,10.57,1.78,30.14,0.63,1.54,0.46,75.71,47.13,37.38,0.13
5.63,0.34,1.19,8,95.66,13,7.98,98.51,1.05,1.34,0.75,680.67,56.32,88.1,0.07
5.63,100,1.19,8.14,95.66,12.86,7.98,98.51,1.05,1.34,0.75,580.67,56.32,88.1,0.8
0.97,0.46,8.88,6,1.72,13,2.66,24.59,0.41,3.08,0.31,921.04,44.21,40.27,0.07
0.97,60.34,8.88,13.56,1.72,5.44,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.62
0.97,60.34,8.88,21.12,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.64
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.49
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.55
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.54
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.62
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.55
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.6
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.59
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.57
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.61
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.48
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.57
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.58
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.6
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.49
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.53
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.58
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.58
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.49
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.49
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.53
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.6
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.57
0.97,60.34,8.88,24.28,1.72,0,2.66,24.59,0.41,3.08,0.31,861.16,44.21,40.27,0.56
8.91,0.42,3.26,2,31.23,4,6.96,57.86,6.16,3.71,0.73,896.77,71.36,20.2,0.38
8.91,72.39,3.26,2.13,31.23,3.87,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.93
8.91,72.39,3.26,2.26,31.23,3.74,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
8.91,72.39,3.26,2.38,31.23,3.62,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.95
8.91,72.39,3.26,2.5,31.23,3.5,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.88
8.91,72.39,3.26,2.62,31.23,3.38,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.91
8.91,72.39,3.26,2.73,31.23,3.27,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.97
8.91,72.39,3.26,2.84,31.23,3.16,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.9
8.91,72.39,3.26,2.94,31.23,3.06,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.92
8.91,72.39,3.26,3.04,31.23,2.96,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.92
8.91,72.39,3.26,3.14,31.23,2.86,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.93
8.91,72.39,3.26,3.24,31.23,2.76,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.93
8.91,72.39,3.26,3.33,31.23,2.67,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
8.91,72.39,3.26,3.42,31.23,2.58,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
8.91,72.39,3.26,3.5,31.23,2.5,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.98
8.91,72.39,3.26,3.58,31.23,2.42,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.96
8.91,72.39,3.26,3.66,31.23,2.34,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.91
8.91,72.39,3.26,3.74,31.23,2.26,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.96
8.91,72.39,3.26,3.82,31.23,2.18,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.97
8.91,72.39,3.26,3.89,31.23,2.11,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.95
8.91,72.39,3.26,3.96,31.23,2.04,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.98
8.91,72.39,3.26,4.03,31.23,1.97,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.97
8.91,72.39,3.26,4.09,31.23,1.91,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.95
8.91,72.39,3.26,4.15,31.23,1.85,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.89
8.91,72.39,3.26,4.22,31.23,1.78,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.99
8.91,72.39,3.26,4.27,31.23,1.73,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
8.91,72.39,3.26,4.33,31.23,1.67,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.93
8.91,72.39,3.26,4.39,31.23,1.61,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.91
8.91,72.39,3.26,4.44,31.23,1.56,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.97
8.91,72.39,3.26,4.49,31.23,1.51,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
8.91,72.39,3.26,4.49,31.23,1.51,6.96,57.86,6.16,3.71,0.73,824.8,71.36,20.2,0.94
3.64,0.41,0.44,2,71.57,1,1.91,33.48,32.98,8.9,0.44,31.73,37.51,97.98,0.46
3.64,35.25,0.44,2.01,71.57,0.99,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.69
3.64,35.25,0.44,2.03,71.57,0.97,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.77
3.64,35.25,0.44,2.04,71.57,0.96,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.83
3.64,35.25,0.44,2.06,71.57,0.94,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.73
3.64,35.25,0.44,2.07,71.57,0.93,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.75
3.64,35.25,0.44,2.08,71.57,0.92,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.73
3.64,35.25,0.44,2.09,71.57,0.91,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.72
3.64,35.25,0.44,2.11,71.57,0.89,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.77
3.64,35.25,0.44,2.12,71.57,0.88,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.73
3.64,35.25,0.44,2.13,71.57,0.87,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.83
3.64,35.25,0.44,2.15,71.57,0.85,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.76
3.64,35.25,0.44,2.16,71.57,0.84,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.75
3.64,35.25,0.44,2.17,71.57,0.83,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.76
3.64,35.25,0.44,2.18,71.57,0.82,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.77
3.64,35.25,0.44,2.19,71.57,0.81,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.79
3.64,35.25,0.44,2.2,71.57,0.8,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.8
3.64,35.25,0.44,2.22,71.57,0.78,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.72
3.64,35.25,0.44,2.23,71.57,0.77,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.74
3.64,35.25,0.44,2.24,71.57,0.76,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.7
3.64,35.25,0.44,2.25,71.57,0.75,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.77
3.64,35.25,0.44,2.26,71.57,0.74,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.69
3.64,35.25,0.44,2.27,71.57,0.73,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.78
3.64,35.25,0.44,2.28,71.57,0.72,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.78
3.64,35.25,0.44,2.29,71.57,0.71,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.78
3.64,35.25,0.44,2.3,71.57,0.7,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.72
3.64,35.25,0.44,2.31,71.57,0.69,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.78
3.64,35.25,0.44,2.32,71.57,0.68,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.75
3.64,35.25,0.44,2.33,71.57,0.67,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.85
3.64,35.25,0.44,2.34,71.57,0.66,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.73
3.64,35.25,0.44,2.34,71.57,0.66,1.91,33.48,32.98,8.9,0.44,0,37.51,97.98,0.76
9.22,0.02,8.24,4,14.47,1,8.02,87.63,6.76,7.38,0.69,246.57,75.14,57.28,0.44
9.22,100,8.24,4.07,14.47,0.93,8.02,87.63,6.76,7.38,0.69,146.57,75.14,57.28,1
3.91,0.13,9.32,6,30.02,22,2.78,10.76,35.95,3.33,0.86,425.08,9.42,21.28,0.03
3.91,100,9.32,6.73,30.02,21.27,2.78,10.76,35.95,3.33,0.86,325.08,9.42,21.28,0.67
2.82,0.5,1,4,80.4,5,6.83,0.19,3.66,4.62,0.69,41.78,87.8,7.05,0.25
2.82,100,1,4.06,80.4,4.94,6.83,0.19,3.66,4.62,0.69,0,87.8,7.05,0.98
4.91,0.88,3.02,4,34.95,1,4.17,81.44,80.1,8.08,0.71,90.75,29.69,7.04,0.49
4.91,100,3.02,4.03,34.95,0.97,4.17,81.44,80.1,8.08,0.71,0,29.69,7.04,1
6.52,0.94,9.47,6,16.17,18,3.09,61.64,30.36,1.08,0.29,333.68,47.27,53.99,0.05
6.52,37.09,9.47,7.11,16.17,16.89,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.21
6.52,37.09,9.47,8.23,16.17,15.77,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.18
6.52,37.09,9.47,9.27,16.17,14.73,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.28
6.52,37.09,9.47,10.25,16.17,13.75,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.27
6.52,37.09,9.47,11.16,16.17,12.84,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.25
6.52,37.09,9.47,12.01,16.17,11.99,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.22
6.52,37.09,9.47,12.8,16.17,11.2,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.24
6.52,37.09,9.47,13.54,16.17,10.46,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.27
6.52,37.09,9.47,14.24,16.17,9.76,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.23
6.52,37.09,9.47,14.88,16.17,9.12,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.29
6.52,37.09,9.47,15.49,16.17,8.51,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.25
6.52,37.09,9.47,16.05,16.17,7.95,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.25
6.52,37.09,9.47,16.58,16.17,7.42,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.27
6.52,37.09,9.47,17.07,16.17,6.93,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.27
6.52,37.09,9.47,17.53,16.17,6.47,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.33
6.52,37.09,9.47,17.96,16.17,6.04,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.3
6.52,37.09,9.47,18.36,16.17,5.64,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.37
6.52,37.09,9.47,18.73,16.17,5.27,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.24
6.52,37.09,9.47,19.08,16.17,4.92,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.3
6.52,37.09,9.47,19.41,16.17,4.59,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.25
6.52,37.09,9.47,19.71,16.17,4.29,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.4
6.52,37.09,9.47,19.99,16.17,4.01,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.31
6.52,37.09,9.47,20.26,16.17,3.74,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.26
6.52,37.09,9.47,20.51,16.17,3.49,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.36
6.52,37.09,9.47,20.74,16.17,3.26,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.41
6.52,37.09,9.47,20.95,16.17,3.05,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.33
6.52,37.09,9.47,21.16,16.17,2.84,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.28
6.52,37.09,9.47,21.34,16.17,2.66,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.32
6.52,37.09,9.47,21.52,16.17,2.48,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.3
6.52,37.09,9.47,21.52,16.17,2.48,3.09,61.64,30.36,1.08,0.29,297.53,47.27,53.99,0.3
9.08,0.37,7.87,2,58.83,22,3.79,31.04,86.35,4.27,0.31,320.38,13.41,71.17,0.03
9.08,58.58,7.87,2.37,58.83,21.63,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.29
9.08,58.58,7.87,2.75,58.83,21.25,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.35
9.08,58.58,7.87,3.12,58.83,20.88,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.38
9.08,58.58,7.87,3.48,58.83,20.52,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.36
9.08,58.58,7.87,3.83,58.83,20.17,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.36
9.08,58.58,7.87,4.18,58.83,19.82,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.39
9.08,58.58,7.87,4.52,58.83,19.48,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.37
9.08,58.58,7.87,4.86,58.83,19.14,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.4
9.08,58.58,7.87,5.19,58.83,18.81,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.42
9.08,58.58,7.87,5.52,58.83,18.48,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.39
9.08,58.58,7.87,5.84,58.83,18.16,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.35
9.08,58.58,7.87,6.15,58.83,17.85,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.46
9.08,58.58,7.87,6.46,58.83,17.54,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.38
9.08,58.58,7.87,6.76,58.83,17.24,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.43
9.08,58.58,7.87,7.06,58.83,16.94,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.35
9.08,58.58,7.87,7.35,58.83,16.65,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.29
9.08,58.58,7.87,7.64,58.83,16.36,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.46
9.08,58.58,7.87,7.92,58.83,16.08,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.41
9.08,58.58,7.87,8.2,58.83,15.8,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.42
9.08,58.58,7.87,8.48,58.83,15.52,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.36
9.08,58.58,7.87,8.74,58.83,15.26,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.39
9.08,58.58,7.87,9.01,58.83,14.99,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.39
9.08,58.58,7.87,9.27,58.83,14.73,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.45
9.08,58.58,7.87,9.52,58.83,14.48,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.44
9.08,58.58,7.87,9.77,58.83,14.23,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.36
9.08,58.58,7.87,10.02,58.83,13.98,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.46
9.08,58.58,7.87,10.26,58.83,13.74,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.4
9.08,58.58,7.87,10.5,58.83,13.5,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.37
9.08,58.58,7.87,10.73,58.83,13.27,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.47
9.08,58.58,7.87,10.73,58.83,13.27,3.79,31.04,86.35,4.27,0.31,262.17,13.41,71.17,0.51
